S.No,actual,pred,alive,plod,name,title,male,culture,house,spouse,book1,book2,book3,book4,book5,isAliveMother,isAliveFather,isAliveHeir,isAliveSpouse,isMarried,isNoble,numDeadRelations,boolDeadRelations,isPopular,popularity,isAlive
1661,1,1,0.953,0.047,Bluetooth,,1,Ironborn,House Greyjoy,,0,1,1,1,0,,,,,0,0,0,0,0,0.01337792642,1
1662,1,0,0.049,0.951,Brandon Norrey,The NorreyLord Norrey,1,Northern mountain clans,House Norrey,,0,0,0,1,1,,,,,0,1,0,0,0,0.03010033445,1
1663,1,0,0.423,0.577,Bowen Marsh,Lord Steward,1,,Night's Watch,,1,1,1,1,1,,,,,0,1,0,0,0,0.254180602,1
1664,1,1,0.715,0.285,Bonifer Hasty,Ser,1,,House Hasty,,0,1,1,1,1,,,,,0,1,0,0,0,0.05351170569,1
1665,1,1,0.934,0.066,Bran the Builder,King of Winter,0,First Men,House Stark,,1,1,1,1,1,,,,,0,1,0,0,0,0.09030100334,1
1666,0,0,0.185,0.815,Brynden Rivers,Ser,1,Valyrian,House Targaryen,,0,0,0,1,1,,,,,0,1,4,1,1,0.6053511706,0
1667,1,0,0.096,0.904,Brynden Tully,Ser,1,Rivermen,House Tully,,1,1,1,1,1,,,,,0,1,5,1,1,0.3411371237,1
1668,1,1,0.843,0.157,Caleotte,Maester,1,,House Martell,,1,1,1,1,1,,,,,0,1,0,0,0,0.04013377926,1
1669,1,1,0.678,0.322,Cassella Vaith,Vaith,0,Dornishmen,House Vaith,,0,0,0,0,0,,,,,0,1,0,0,0,0.01003344482,1
1670,1,1,0.687,0.313,Cellador,Septon,1,,Night's Watch,,1,1,1,1,1,,,,,0,0,0,0,0,0.03344481605,1
1671,1,0,0.271,0.729,Chella,,0,Vale mountain clans,Black Ears,,1,1,1,0,0,,,,,0,0,0,0,0,0.03678929766,1
1672,0,1,0.977,0.023,Cletus Yronwood,Ser,1,,House Yronwood,,0,0,0,1,1,,,,,0,1,0,0,0,0.07023411371,0
1673,1,0,0.461,0.539,Colemon,Maester,1,,House Arryn,,1,1,1,1,1,,,,,0,1,0,0,0,0.06688963211,1
1674,0,0,0.005,0.995,Corlys Velaryon,Lord of the Tides,1,Valyrian,House Velaryon,Rhaenys Targaryen,0,0,0,0,0,,,,0,1,1,0,0,1,0.525083612,0
1675,0,0,0.422,0.578,Criston Cole,Ser,1,Stormlands,House Cole,,0,0,0,1,0,,,,,0,1,0,0,1,0.5050167224,0
1676,0,0,0.218,0.782,Daemon I Blackfyre,Ser,1,Valyrian,House Blackfyre,Rohanne of Tyrosh,0,0,0,0,0,,,,1,1,1,0,0,0,0,0
1677,0,0,0.006,0.994,Daemon Targaryen,Commander of the City Watch,1,Valyrian,House Targaryen,Rhea Royce,0,0,0,0,0,,,,0,1,1,5,1,1,0.6688963211,0
1678,1,0,0.047,0.953,Daenerys Targaryen,Andals,0,Valyrian,House Targaryen,Drogo,1,1,1,1,1,,,,0,1,1,15,1,1,1,1
1679,1,0,0.201,0.799,Danny Flint,,0,Northmen,House Flint,,0,0,1,0,1,,,,,0,0,0,0,0,0.02341137124,1
1680,1,0,0.157,0.843,Daven Lannister,Ser,1,Andal,House Lannister,,1,1,1,1,1,,,,,0,1,0,0,0,0.2073578595,1
1681,0,1,0.783,0.217,Dick Crabb,,1,,House Crabb,,0,0,0,1,0,,,,,0,0,0,0,0,0.07023411371,0
1682,0,1,0.574,0.426,Donal Noye,,1,,House Baratheon,,1,1,1,1,1,,,,,0,0,0,0,0,0.1404682274,0
1683,0,1,0.974,0.026,Domeric Bolton,,1,Northmen,House Bolton,,0,1,0,1,1,,,,,0,0,0,0,0,0.09030100334,0
1684,1,0,0.082,0.918,Davos Seaworth,Ser,1,Westeros,House Seaworth,Marya Seaworth,0,1,1,1,1,,,,1,1,1,1,1,1,0.9698996656,1
1685,0,0,0.253,0.747,Doreah,,0,Lysene,House Targaryen,,1,1,0,0,1,,,,,0,0,0,0,0,0.110367893,0
1686,1,1,0.796,0.204,Dorea Sand,,0,Dornishmen,House Martell,,0,0,0,1,1,,,,,0,0,1,1,0,0.1036789298,1
1687,1,0,0.235,0.765,Dywen,,1,,Night's Watch,,1,1,1,1,1,,,,,0,0,0,0,0,0.09364548495,1
1688,0,1,0.887,0.113,Eddard Karstark,,1,Northmen,House Karstark,,1,1,1,1,1,,,,,0,0,0,0,0,0.07357859532,0
1689,0,0,0.445,0.555,Eddard Stark,Winterfell,1,Northmen,House Stark,Catelyn Tully,1,1,1,1,1,,,,1,1,1,6,1,1,1,0
1690,1,1,0.796,0.204,Elia Sand,,0,Dornishmen,House Martell,,0,0,1,1,1,,,,,0,0,1,1,0,0.1170568562,1
1691,1,0,0.028,0.972,Edmure Tully,Ser,1,Rivermen,House Tully,Roslin Frey,1,1,1,1,1,,,,1,1,1,8,1,1,0.6555183946,1
1692,0,0,0.476,0.524,Elia Martell,Princess,0,,,Rhaegar Targaryen,1,1,1,1,1,,,,0,1,1,7,1,1,0.4414715719,0
1693,0,0,0.152,0.848,Emmon Cuy,Ser,1,,House Cuy,,0,1,0,0,0,,,,,0,1,0,0,0,0.03678929766,0
1694,1,1,0.822,0.178,Eleyna Westerling,,0,,House Westerling,,0,0,1,1,0,,,,,0,0,0,0,0,0.04682274247,1
1695,0,0,0.003,0.997,Falena Stokeworth,Harrenhal,1,,House Stokeworth,Lucas Lothston,0,0,0,0,0,,,,1,1,1,0,0,0,0.02341137124,0
1696,1,1,0.714,0.286,Falia Flowers,,0,,House Hewett,,0,0,0,1,1,,,,,0,0,0,0,0,0.02675585284,1
1697,1,1,0.899,0.101,Eustace Osgrey,Knight,1,,House Osgrey,Rohanne Webber,0,0,0,0,0,,,,0,1,1,0,0,0,0.1471571906,1
1698,0,0,0.148,0.852,Farlen,,1,,House Stark,,1,1,1,0,1,,,,,0,0,0,0,0,0.05685618729,0
1699,0,1,0.639,0.361,Falyse Stokeworth,,0,,House Stokeworth,Balman Byrch,0,1,1,1,1,,,,0,1,0,1,1,0,0.1003344482,0
1700,1,0,0.392,0.608,Galazza Galare,Green Grace,0,Ghiscari,Graces,,0,0,0,0,1,,,,,0,1,0,0,0,0.09030100334,1
1701,1,1,0.995,0.005,Emmond,,1,Ironborn,Drowned men,,0,0,0,1,0,,,,,0,0,0,0,0,0.01003344482,1
1702,1,1,0.713,0.287,Garth Hightower,Ser,0,,House Hightower,,0,0,0,1,0,,,,,0,1,0,0,0,0.05016722408,1
1703,0,0,0.073,0.927,Gared,,1,,Night's Watch,,1,1,0,0,0,,,,,0,0,0,0,0,0.09364548495,0
1704,1,1,0.735,0.265,Genna Lannister,Lady,0,Andal,,Emmon Frey,1,1,1,1,1,,,,1,1,1,0,0,0,0.2173913043,1
1705,1,0,0.293,0.707,Garlan Tyrell,Ser,1,Andal,House Tyrell of Brightwater Keep,Leonette Fossoway,1,1,1,1,1,,,,1,1,1,0,0,0,0.3277591973,1
1706,0,1,0.56,0.44,Gerion Lannister,,1,Andal,House Lannister,,1,1,1,1,1,,,,,0,0,0,0,0,0.1404682274,0
1707,0,1,0.813,0.187,Gevin Harlaw,,0,Ironborn,House Harlaw,,0,1,1,0,0,,,,,0,0,0,0,0,0.01672240803,0
1708,1,1,0.689,0.311,Gerold Dayne,Ser,1,Dorne,House Dayne of High Hermitage,,0,0,0,1,1,,,,,0,1,0,0,0,0.1070234114,1
1709,1,0,0.494,0.506,Godry Farring,Ser,1,,House Farring,,0,0,0,1,1,,,,,0,1,0,0,0,0.0635451505,1
1710,1,1,0.96,0.04,Gorold Goodbrother,Lord of Hammerhorn,1,Ironborn,House Goodbrother,,0,1,1,1,1,,,,,0,1,0,0,0,0.08026755853,1
1711,1,0,0.171,0.829,Grenn,,1,Westeros,Night's Watch,,1,1,1,1,1,,,,,0,0,0,0,0,0.2040133779,1
1712,1,0,0.176,0.824,Grey Worm,,1,,Unsullied,,0,0,1,1,1,,,,,0,0,0,0,0,0.1404682274,1
1713,1,0,0.344,0.656,Greenbeard,,1,Tyroshi,Brotherhood without banners,,0,0,0,0,0,,,,,0,0,0,0,0,0.03678929766,1
1714,0,1,0.778,0.222,Groleo,[1],0,Pentoshi,House Targaryen,,0,0,1,1,1,,,,,0,1,0,0,0,0.110367893,0
1715,1,1,0.504,0.496,Grunt,,1,Northmen,House Bolton,,0,0,0,0,1,,,,,0,0,0,0,0,0.02675585284,1
1716,0,0,0.405,0.595,Gregor Clegane,Ser,1,,House Clegane,,1,1,1,1,1,,,,,0,1,1,1,1,0.8361204013,0
1717,1,1,0.937,0.063,Gylbert Farwynd,Lonely Light,1,Ironborn,House Farwynd of the Lonely Light,,0,0,1,1,1,,,,,0,1,0,0,0,0.04013377926,1
1718,0,0,0.193,0.807,Guyard Morrigen,Ser,1,,House Morrigen,,0,1,0,0,1,,,,,0,1,0,0,0,0.0635451505,0
1719,1,1,0.937,0.063,Hallyne,LordWisdom,1,,Alchemists' Guild,,0,1,1,1,0,,,,,0,1,0,0,0,0.08695652174,1
1720,0,0,0.106,0.894,Haggo,Bloodrider,1,Dothraki,,,1,0,0,0,0,,,,,0,0,0,0,0,0.03344481605,0
1721,0,1,0.699,0.301,Hazzea,,0,Ghiscari,,,0,0,0,0,1,,,,,0,0,0,0,0,0.04347826087,0
1722,1,0,0.188,0.812,Hizdahr zo Loraq,,1,Ghiscari,,,0,0,0,0,0,,,,,0,0,0,0,1,0.4448160535,1
1723,0,0,0.047,0.953,Harma,,0,Wildlings,,,0,1,1,0,1,,,,,0,0,0,0,0,0.05351170569,0
1724,1,0,0.189,0.811,Harry Strickland,Captain-General,1,,House Strickland,,0,0,0,0,1,,,,,0,1,0,0,0,0.07692307692,1
1725,1,1,0.952,0.048,Harys Swyft,Knight,1,,House Swyft,,1,1,1,1,1,,,,,0,1,1,1,1,0.4515050167,1
1726,1,1,0.658,0.342,Harwin,,0,Northmen,House Stark,,1,1,1,1,1,,,,,0,0,0,0,0,0.1304347826,1
1727,1,0,0.235,0.765,Hobb,,1,,Night's Watch,,1,1,1,1,1,,,,,0,0,0,0,0,0.04347826087,1
1728,1,1,0.738,0.262,High Sparrow,High Septon,1,,Faith of the Seven,,0,0,0,1,1,,,,,0,1,0,0,0,0.1672240803,1
1729,1,1,0.557,0.443,Hot Pie,,0,,,,0,1,1,1,0,,,,,0,0,0,0,0,0.1839464883,1
1730,1,1,0.64,0.36,Howland Reed,Greywater Watch,1,Crannogmen,House Reed,Jyana,1,1,1,1,1,,,,1,1,1,0,0,0,0.1772575251,1
1731,0,0,0.213,0.787,Holly,,1,Free Folk,,,0,0,0,0,1,,,,,0,0,0,0,0,0.05685618729,0
1732,0,0,0.11,0.89,Hugh,Ser,1,Valemen,House Arryn,,1,0,0,0,0,,,,,0,1,0,0,0,0.0635451505,0
1733,1,1,0.615,0.385,Hyle Hunt,Ser,0,,House Hunt,,0,0,0,1,0,,,,,0,1,0,0,0,0.1036789298,1
1734,0,0,0.015,0.985,Hoster Tully,Lord Paramount of the Trident,1,Rivermen,House Tully,Minisa Whent,1,1,1,1,1,,,,1,1,1,6,1,0,0.3311036789,0
1735,1,1,0.771,0.229,Humfrey Hewett,Oakenshield,1,Andal,House Hewett,,0,0,0,1,1,,,,,0,1,0,0,0,0.03010033445,1
1736,1,1,0.557,0.443,Ilyn Payne,Ser,1,Westeros,House Payne,,1,1,1,1,1,,,,,0,1,0,0,0,0.2240802676,1
1737,1,0,0.048,0.952,Illyrio Mopatis,Magister,1,Pentoshi,House Targaryen,Cousin to the Prince of Pentos,1,1,1,1,1,,,,1,1,1,0,0,1,0.3946488294,1
1738,1,0,0.474,0.526,Irri,,0,Dothraki,House Targaryen,,1,1,1,1,1,,,,,0,0,0,0,0,0.1939799331,1
1739,0,1,0.577,0.423,Imry Florent,Ser,1,,House Florent,,0,1,1,1,0,,,,,0,1,0,0,0,0.1839464883,0
1740,1,1,0.825,0.175,Jack-Be-Lucky,,1,,Brotherhood without banners,,0,0,1,1,0,,,,,0,0,0,0,0,0.02675585284,1
1741,0,1,0.784,0.216,Jacelyn Bywater,Ser,1,,House Bywater,,0,1,1,1,0,,,,,0,1,0,0,0,0.1304347826,0
1742,1,0,0.352,0.648,Jaime Lannister,Ser,1,Andal,House Lannister,,1,1,1,1,1,,,,,0,1,7,1,1,1,1
1743,1,0,0.468,0.532,Jason Mallister,Seagard,1,Riverlands,House Mallister,,1,1,1,1,1,,,,,0,1,0,0,0,0.127090301,1
1744,1,0,0.041,0.959,Jeyne Poole,,0,Northmen,House Poole,Ramsay Bolton,1,1,1,1,1,,,,1,1,0,1,1,1,0.3846153846,1
1745,0,0,0.397,0.603,Jon Arryn,Eyrie,1,Valemen,House Arryn,Jeyne Royce,1,1,1,1,1,,,,1,1,1,5,1,1,0.8361204013,0
1746,1,1,0.86,0.14,Jon Fossoway,Knight,1,Andal,House Fossoway of New Barrel,Janna Tyrell,0,1,0,0,0,,,,1,1,1,0,0,0,0.1872909699,1
1747,1,0,0.479,0.521,Jonos Bracken,Stone Hedge,1,,House Bracken,,1,1,1,1,1,,,,,0,1,0,0,0,0.1906354515,1
1748,1,1,0.659,0.341,Justin Massey,Ser,1,,House Massey,,0,0,0,1,1,,,,,0,1,0,0,0,0.08026755853,1
1749,0,1,0.828,0.172,Kedry,Maester,1,,,,0,0,0,1,1,,,,,0,1,0,0,0,0.03010033445,0
1750,1,1,0.884,0.116,Jon Snow,Lord Commander of the Night's Watch,1,Northmen,House Stark,,1,1,1,1,1,,,,,0,1,5,1,1,1,1
1751,1,0,0.496,0.504,Joss Stilwood,,1,,House Clegane,,1,1,0,1,0,,,,,0,0,0,0,0,0.01672240803,1
1752,0,0,0.26,0.74,Kevan Lannister,Ser,1,,House Lannister,Dorna Swyft,1,1,1,1,1,,,,1,1,1,4,1,1,0.8695652174,0
1753,1,1,0.986,0.014,Lady of the Leaves,Lady of the Leaves,0,,,,0,0,1,1,0,,,,,0,1,0,0,0,0.02006688963,1
1754,0,1,0.976,0.024,Lharys,,1,,House Bracken,,1,0,0,0,0,,,,,0,0,0,0,0,0.01672240803,0
1755,1,1,0.68,0.32,Leyton Hightower,Hightower,1,,House Hightower,Rhea Florent,1,1,1,1,1,,,,1,1,1,0,0,0,0.1505016722,1
1756,0,0,0,1,Larys Strong,Lord of Harrenhal,1,,House Strong,,0,0,0,0,0,,,,,0,1,0,0,0,0.2976588629,0
1757,1,1,0.888,0.112,Lomys,Maester,1,,,,1,1,1,1,1,,,,,0,1,0,0,0,0.02341137124,1
1758,0,1,0.735,0.265,Lewyn Martell,Ser,1,Dornish,House Martell,,1,0,1,1,1,,,,,0,1,2,1,0,0.1471571906,0
1759,1,1,0.838,0.162,Lothar Frey,Twins,1,Rivermen,House Frey,Leonella Lefford,1,1,1,1,1,,,,1,1,1,1,1,0,0.1739130435,1
1760,1,1,0.572,0.428,Lothor Brune,Ser,1,,House Brune of Brownhollow,,1,1,1,1,1,,,,,0,1,0,0,0,0.1371237458,1
1761,0,0,0.454,0.546,Lysa Arryn,Lady of the Vale,0,,House Tully,Jon Arryn,0,0,0,0,0,,,,0,1,1,5,1,0,0,0
1762,1,1,0.69,0.31,Maege Mormont,Lady of Bear Island,0,Northmen,House Mormont,,1,1,1,1,1,,,,,0,1,1,1,0,0.1371237458,1
1763,1,1,0.825,0.175,Mad Huntsman,,1,,Brotherhood without banners,,0,0,1,1,0,,,,,0,0,0,0,0,0.03678929766,1
1764,1,0,0.067,0.933,Mance Rayder,,1,Free folk,,,0,0,0,0,0,,,,,0,0,0,0,1,0.7090301003,1
1765,1,1,0.637,0.363,Mark Mullendore,Ser,1,,House Mullendore,,0,1,1,1,1,,,,,0,1,0,0,0,0.05016722408,1
1766,0,1,0.752,0.248,Mark Ryswell,Ser,0,Northmen,House Ryswell,,1,0,0,0,0,,,,,0,1,0,0,0,0.02006688963,0
1767,1,1,0.835,0.165,Marlon Manderly,Ser,1,,House Manderly,,0,0,0,1,1,,,,,0,1,0,0,0,0.04347826087,1
1768,0,0,0.403,0.597,Maron Greyjoy,,1,Ironborn,House Greyjoy,,1,1,1,1,1,,,,,0,0,4,1,0,0.1404682274,0
1769,0,0,0.081,0.919,Martyn Cassel,,0,Northmen,House Cassel,,1,1,0,0,0,,,,,0,0,0,0,0,0.03344481605,0
1770,1,1,0.694,0.306,Marq Piper,Ser,1,Rivermen,House Piper,,1,1,1,1,1,,,,,0,1,0,0,0,0.1404682274,1
1771,1,0,0.445,0.555,Mathis Rowan,Goldengrove,1,Reach,House Rowan,Bethany Redwyne,1,1,1,1,1,,,,1,1,1,0,0,1,0.364548495,1
1772,1,1,0.767,0.233,Meribald,Septon,1,,Faith of the Seven,,0,0,0,1,0,,,,,0,0,0,0,0,0.1036789298,1
1773,0,0,0.304,0.696,Mirri Maz Duur,Godswife,0,Lhazareen,,,1,1,1,1,1,,,,,0,1,0,0,0,0.143812709,0
1774,0,1,0.76,0.24,Mikken,,1,Northmen,House Stark,,1,1,1,1,1,,,,,0,0,0,0,0,0.09698996656,0
1775,1,0,0.477,0.523,Morros Slynt,Lord,1,,House Slynt,,0,1,1,0,0,,,,,0,1,0,0,0,0.04347826087,1
1776,1,1,0.868,0.132,Myranda Royce,,0,,House Royce of the Gates of the Moon,,0,1,1,1,1,,,,,0,0,0,0,0,0.04347826087,1
1777,0,0,0,1,Nettles,,0,,Blacks,,0,0,0,0,0,,,,,0,0,0,0,0,0.0635451505,0
1778,1,1,0.981,0.019,Notch,,0,,Brotherhood without Banners,,0,0,1,1,0,,,,,0,0,0,0,0,0.01337792642,1
1779,1,1,0.827,0.173,Obara Sand,,0,Dornish,House Martell,,0,0,1,1,1,,,,,0,0,1,1,0,0.1404682274,1
1780,0,0,0.012,0.988,Ulf the White,Ser,1,,Blacks,,0,0,0,0,0,,,,,0,1,0,0,0,0.0602006689,0
1781,1,0,0.235,0.765,Pypar,,1,,Night's Watch,,1,1,1,1,1,,,,,0,0,0,0,0,0.1137123746,1
1782,1,1,0.711,0.289,Roose Bolton,Dreadfort,1,Northmen,House Bolton,Bethany Ryswell,1,1,1,1,1,,,,1,1,1,1,1,1,0.9799331104,1
1783,1,0,0.381,0.619,Shireen Baratheon,Princess,0,,House Baratheon of Dragonstone,,1,1,1,1,1,,,,,0,1,4,1,0,0.2307692308,1
1784,1,1,0.767,0.233,Smiling Knight,,1,,Kingswood Brotherhood,,0,0,1,1,0,,,,,0,0,0,0,0,0.04013377926,1
1785,0,0,0.45,0.55,Renly Baratheon,Lord Paramount of the Stormlands,1,Stormlands,House Baratheon,Margaery Tyrell,1,1,1,1,1,,,,1,1,1,2,1,1,1,0
1786,1,0,0.259,0.741,Theon Greyjoy,green lands,1,Ironmen,House Greyjoy,,1,1,1,1,1,,,,,0,1,4,1,1,1,1
1787,1,0,0.172,0.828,Robyn Rhysling,Ser,1,,House Rhysling,,0,0,0,0,0,,,,,0,1,0,0,0,0.02341137124,1
1788,1,1,0.897,0.103,Rodrik Harlaw,Harlaw,1,Ironborn,House Harlaw,,0,1,1,1,1,,,,,0,1,0,0,0,0.1605351171,1
1789,1,1,0.928,0.072,Wendamyr,Maester,1,,House Greyjoy,,0,1,1,1,0,,,,,0,1,0,0,0,0.02006688963,1
1790,0,0,0.069,0.931,Varamyr,,1,Free Folk,,,0,0,1,0,1,,,,,0,0,0,0,0,0.2274247492,0
1791,1,1,0.947,0.053,Robin Potter,Ser,1,,House Potter,,0,0,0,1,0,,,,,0,1,0,0,0,0.02006688963,1
1792,1,1,0.784,0.216,Richard Horpe,Ser,1,,House Horpe,,0,0,0,1,1,,,,,0,1,0,0,0,0.0635451505,1
1793,1,1,0.961,0.039,Sansa Stark,Princess,0,Northmen,House Stark,Tyrion Lannister,1,1,1,1,1,,,,1,1,1,10,1,1,1,1
1794,0,0,0.003,0.997,Vargo Hoat,Lord of Harrenhal,1,Qohor,Brave Companions,,1,1,1,1,0,,,,,0,1,0,0,0,0.2107023411,0
1795,1,0,0.085,0.915,Jaqen H'ghar,,1,,Faceless Men,,0,0,0,0,0,,,,,0,0,0,0,0,0.2006688963,1
1796,1,0,0.34,0.66,Robert Arryn,Eyrie,1,Valemen,House Arryn,,1,1,1,1,1,,,,,0,1,0,0,0,0.3210702341,1
1797,1,0,0.399,0.601,Rakharo,Bloodrider,1,Dothraki,House Targaryen,,1,1,1,1,1,,,,,0,0,0,0,0,0.1839464883,1
1798,0,0,0.094,0.906,Rhaella Targaryen,PrincessQueenDowager Queen,1,Valyrian,House Targaryen,Aerys II Targaryen,1,0,1,1,1,,,,0,1,1,8,1,0,0.3210702341,0
1799,0,0,0.053,0.947,Tywin Lannister,Casterly Rock,1,Andal,House Lannister,Joanna Lannister,1,1,1,1,1,,,,0,1,1,5,1,1,1,0
1800,1,1,0.73,0.27,Shagga,,1,Vale mountain clans,Stone Crows,,1,1,1,1,1,,,,,0,0,0,0,0,0.07357859532,1
1801,1,0,0.47,0.53,Wyman Manderly,Lord of White Harbor,1,,House Manderly,,1,1,1,1,1,,,,,0,1,0,0,1,0.3545150502,1
1802,0,1,0.917,0.083,Yellow Dick,,1,Northmen,House Bolton,,0,0,0,0,1,,,,,0,0,0,0,0,0.04347826087,0
1803,0,1,0.805,0.195,Yoren,,0,Westeros,Night's Watch,,1,1,1,1,0,,,,,0,0,0,0,0,0.2675585284,0
1804,1,1,0.989,0.011,Watty,,0,,Brotherhood without banners,,0,0,1,1,0,,,,,0,0,0,0,0,0.01337792642,1
1805,1,1,0.503,0.497,Skahaz mo Kandaq,,0,Ghiscari,House of Kandaq,,0,0,0,0,1,,,,,0,0,0,0,0,0.1973244147,1
1806,1,0,0.481,0.519,Wylis Manderly,Ser,1,,House Manderly,,1,1,1,1,1,,,,,0,1,0,0,0,0.1571906355,1
1807,0,0,0.469,0.531,Theo Wull,,1,Northern mountain clans,House Wull,,1,0,1,0,0,,,,,0,0,0,0,0,0.02006688963,0
1808,1,1,0.797,0.203,Wylla Manderly,,0,,House Manderly,,0,0,0,1,1,,,,,0,0,0,0,0,0.07023411371,1
1809,1,1,0.731,0.269,Willas Tyrell,,1,,House Tyrell,,1,1,1,1,1,,,,,0,0,0,0,0,0.2909698997,1
1810,0,1,0.774,0.226,Wendel Manderly,Ser,1,,House Manderly,,1,1,1,1,1,,,,,0,1,0,0,0,0.1337792642,0
1811,0,0,0.174,0.826,Simon Toyne,,0,,House Toyne,,1,1,1,1,0,,,,,0,0,0,0,0,0.03678929766,0
1812,0,0,0.066,0.934,Steffon Baratheon,Storm's End,1,,House Baratheon,Cassana Estermont,0,1,1,0,1,,,,0,1,1,2,1,1,0.3712374582,0
1813,0,0,0.072,0.928,Shagwell,,1,,Brave Companions,,0,1,1,1,0,,,,,0,0,0,0,0,0.08361204013,0
1814,0,1,0.57,0.43,Rickard Karstark,Karhold,1,Northmen,House Karstark,,1,1,1,1,1,,,,,0,1,1,1,0,0.2307692308,0
1815,0,1,0.797,0.203,Senelle,,1,,House Lannister,,0,0,0,1,0,,,,,0,0,0,0,0,0.03344481605,0
1816,0,0,0.001,0.999,Shiera Seastar,,0,Westeros,House Targaryen,,0,0,0,0,1,,,,,0,0,4,1,0,0.04347826087,0
1817,1,1,0.611,0.389,Reznak mo Reznak,Seneschal,1,Ghiscari,House of Reznak,,0,0,0,0,1,,,,,0,1,0,0,0,0.08026755853,1
1818,1,1,0.973,0.027,Ronnet Connington,Ser,1,,House Connington,,0,1,1,1,1,,,,,0,1,0,0,0,0.1137123746,1
1819,1,0,0.007,0.993,Tytos Blackwood,Raventree Hall,1,Northmen,House Blackwood,,1,1,1,1,1,,,,,0,1,0,0,0,0.220735786,1
1820,0,1,0.96,0.04,Syrio Forel,,0,Braavosi,House Stark,,1,1,1,1,1,,,,,0,0,0,0,0,0.1204013378,0
1821,0,0,0.091,0.909,Rodrik Cassel,Ser,1,Northmen,House Cassel,,1,1,1,1,1,,,,,0,1,1,1,1,0.397993311,0
1822,0,1,0.662,0.338,Stevron Frey,Ser,1,Rivermen,House Frey,Corenna Swann,1,1,1,1,1,,,,1,1,1,0,0,0,0.1739130435,0
1823,1,1,0.759,0.241,Steely Pate,,1,,,,0,0,0,0,0,,,,,0,0,0,0,0,0.01337792642,1
1824,1,1,0.945,0.055,Victaria Tyrell,,0,,House Tyrell,Jon Bulwer,0,0,1,1,0,,,,1,1,0,0,0,0,0.1337792642,1
1825,1,1,0.878,0.122,Jon Connington,Lord of Griffin's Roost,1,Stormlands,House Connington,,0,0,1,1,1,,,,,0,1,0,0,1,0.7190635452,1
1826,0,0,0.08,0.92,Rorge,,1,,Brave Companions,,0,1,1,1,0,,,,,0,0,0,0,0,0.1672240803,0
1827,0,0,0.291,0.709,Rickard Stark,Winterfell,1,Northmen,House Stark,Lyarra Stark,1,1,1,0,1,,,,1,1,1,5,1,0,0.27090301,0
1828,0,0,0.058,0.942,Visenya Targaryen,QueenDowager Queen,0,Valyrian,House Targaryen,Aegon I Targaryen,1,1,1,1,1,,,,0,1,1,5,1,0,0.2775919732,0
1829,1,0,0.082,0.918,Petyr Baelish,Master of coin,1,Valemen,House Baelish,Lysa Arryn,1,1,1,1,1,,,,0,1,1,5,1,1,1,1
1830,0,0,0.082,0.918,Viserys Targaryen,Lord of the Seven Kingdoms,1,Valyrian,House Targaryen,,1,1,1,1,1,,,,,0,1,11,1,1,0.6220735786,0
1831,1,0,0.465,0.535,Varys,Master of Whisperers,1,,,,1,1,1,1,1,,,,,0,1,0,0,1,0.8996655518,1
1832,1,0,0.03,0.97,Stygg,,0,,House Greyjoy,,0,1,1,0,0,,,,,0,0,0,0,0,0.03678929766,1
1833,1,1,0.731,0.269,Salladhor Saan,Prince of the Narrow Sea,1,Lysene,House Baratheon of Dragonstone,,0,1,1,1,1,,,,,0,1,0,0,0,0.1872909699,1
1834,1,0,0.254,0.746,Victarion Greyjoy,Lord Captain of the Iron Fleet,1,Ironborn,House Greyjoy,,1,1,1,1,1,,,,,0,1,4,1,1,0.7056856187,1
1835,0,0,0.056,0.944,Timeon,,1,Dornish,Brave Companions,,0,0,1,1,0,,,,,0,0,0,0,0,0.05685618729,0
1836,1,0,0.181,0.819,Tysha,,1,,,Tyrion Lannister,1,1,1,0,1,,,,1,1,0,1,1,0,0.1304347826,1
1837,0,0,0.463,0.537,Shae,,0,,,,1,1,1,1,1,,,,,0,0,0,0,0,0.2909698997,0
1838,1,1,0.628,0.372,Spotted Cat,,1,Ghiscari,,,0,0,0,0,1,,,,,0,0,0,0,0,0.05016722408,1
1839,1,0,0.304,0.696,Tormund,Ruddy Hall,1,Free Folk,,,0,0,1,1,1,,,,,0,1,0,0,0,0.2140468227,1
1840,0,0,0.414,0.586,Rodrik Greyjoy,,1,Ironborn,House Greyjoy,,1,1,1,1,1,,,,,0,0,4,1,0,0.1538461538,0
1841,1,0,0.293,0.707,Tyrion Lannister,Hand of the King,1,Andal,House Lannister,Tysha,1,1,1,1,1,,,,1,1,1,12,1,1,1,1
1842,1,1,0.677,0.323,Josmyn Peckledon,,1,,House Peckledon,,0,1,1,1,1,,,,,0,0,0,0,0,0.05016722408,1
1843,1,0,0.094,0.906,Trystane Martell,Prince,1,Dornish,House Martell,,1,1,1,1,1,,,,,0,1,6,1,0,0.1505016722,1
1844,1,1,0.676,0.324,Rolland Storm,Ser,1,,House Caron,,0,0,1,1,1,,,,,0,1,0,0,0,0.07023411371,1
1845,0,1,0.652,0.348,Willam Dustin,Barrowton,1,Northmen,House Dustin,Barbrey Ryswell,1,0,0,1,1,,,,1,1,1,0,0,0,0.0635451505,0
1846,0,1,0.855,0.145,Torrhen Karstark,,1,Northmen,House Karstark,,1,1,1,1,1,,,,,0,0,1,1,0,0.07692307692,0
